Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
D9 A14 A13 A12,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 17 | 0 5 7 2 1 9 0 18 | 0 5 7 2 1 9 0 19 | 0 5 7 2 1 9 0 20,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
G4 H4 H5 J4,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 19 | 0 5 7 2 1 1 0 20 | 0 5 7 2 1 1 0 21 | 0 5 7 2 1 1 0 22,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS R0 R1,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 10 | 0 5 7 2 1 10 0 11 | 0 5 7 2 1 10 0 12 | 0 5 7 2 1 10 0 13,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 28 | 0 5 7 2 1 6 0 29 | 0 5 7 2 1 6 0 30 | 0 5 7 2 1 6 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
UD padVDD padVSS R0,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 9 | 0 5 7 2 1 10 0 10 | 0 5 7 2 1 10 0 11 | 0 5 7 2 1 10 0 12,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A15 A16 A17 padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 42 | 0 5 7 2 1 2 0 43 | 0 5 7 2 1 2 0 44 | 0 5 7 2 1 2 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
M9 M10 M11 L8,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 4 | 0 5 7 2 1 5 0 5 | 0 5 7 2 1 5 0 6 | 0 5 7 2 1 5 0 7,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P5 P6 P7 N4,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 52 | 0 5 7 2 1 1 0 53 | 0 5 7 2 1 1 0 54 | 0 5 7 2 1 1 0 55,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B6 B5 B4 B3,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 47 | 0 5 7 2 1 9 0 48 | 0 5 7 2 1 9 0 49 | 0 5 7 2 1 9 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R14 R15 P15 N15,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 28 | 0 5 7 2 1 5 0 29 | 0 5 7 2 1 5 0 30 | 0 5 7 2 1 5 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
F4 G4 H4 H5,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 18 | 0 5 7 2 1 1 0 19 | 0 5 7 2 1 1 0 20 | 0 5 7 2 1 1 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R2 padVDD padVSS R3,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 14 | 0 5 7 2 1 10 0 15 | 0 5 7 2 1 10 0 16 | 0 5 7 2 1 10 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B7 B6 B5 B4,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 46 | 0 5 7 2 1 9 0 47 | 0 5 7 2 1 9 0 48 | 0 5 7 2 1 9 0 49,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B20 padVDD padVSS B21,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 41 | 0 5 7 2 1 6 0 42 | 0 5 7 2 1 6 0 43 | 0 5 7 2 1 6 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
L3 M3N3J2 K2 L2,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 28 | 0 5 7 2 1 1 0 29 | 0 5 7 2 1 1 0 30 | 0 5 7 2 1 1 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
Calculate BX BX =,0.125,0.00024203204732638258,0 5 6 9 20 1 1 0 0 | 0 5 6 9 20 1 1 0 1 | 0 5 6 9 20 1 1 0 2 | 0 5 6 9 20 1 1 0 3,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-6-2'
R7 padVDD padVSS R8,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 21 | 0 5 7 2 1 10 0 22 | 0 5 7 2 1 10 0 23 | 0 5 7 2 1 10 0 24,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
H3 E4 F4 G4,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 16 | 0 5 7 2 1 1 0 17 | 0 5 7 2 1 1 0 18 | 0 5 7 2 1 1 0 19,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R9 R10 R11 R12,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 23 | 0 5 7 2 1 5 0 24 | 0 5 7 2 1 5 0 25 | 0 5 7 2 1 5 0 26,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS A10 A11,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 33 | 0 5 7 2 1 2 0 34 | 0 5 7 2 1 2 0 35 | 0 5 7 2 1 2 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D1 E1 F1 G1,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 2 | 0 5 7 2 1 1 0 3 | 0 5 7 2 1 1 0 4 | 0 5 7 2 1 1 0 5,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B13 B14 B15 B16,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 32 | 0 5 7 2 1 6 0 33 | 0 5 7 2 1 6 0 34 | 0 5 7 2 1 6 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R10 R11 R12 R13,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 24 | 0 5 7 2 1 5 0 25 | 0 5 7 2 1 5 0 26 | 0 5 7 2 1 5 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
L1 M1 N1 P1,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 37 | 0 5 7 2 1 1 0 38 | 0 5 7 2 1 1 0 39 | 0 5 7 2 1 1 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R4 R5 R6 R7,0.689287704917,0.000562187989531062,0 5 7 2 1 1 0 46 | 0 5 7 2 1 1 0 47 | 0 5 7 2 1 1 0 48 | 0 5 7 2 1 1 0 49,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R17 R18 R19 coreVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 37 | 0 5 7 2 1 10 0 38 | 0 5 7 2 1 10 0 39 | 0 5 7 2 1 10 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B14 B15 B16 padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 33 | 0 5 7 2 1 6 0 34 | 0 5 7 2 1 6 0 35 | 0 5 7 2 1 6 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
ExpB ExpZ = ExpZ,0.670249449286,0.00048406409465276515,0 5 6 8 14 1 0 1 0 6 | 0 5 6 8 14 1 0 1 0 7 | 0 5 6 8 14 1 0 1 0 8 | 0 5 6 8 14 1 0 1 0 9,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-2'
A10 A9 B13 B12,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 22 | 0 5 7 2 1 9 0 23 | 0 5 7 2 1 9 0 24 | 0 5 7 2 1 9 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R8 R9 R10 R11,0.689287704917,0.000562187989531062,0 5 7 2 1 5 0 22 | 0 5 7 2 1 5 0 23 | 0 5 7 2 1 5 0 24 | 0 5 7 2 1 5 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B9 padVDD padVSS B10,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 22 | 0 5 7 2 1 6 0 23 | 0 5 7 2 1 6 0 24 | 0 5 7 2 1 6 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A4 A3 A2 A1,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 56 | 0 5 7 2 1 9 0 57 | 0 5 7 2 1 9 0 58 | 0 5 7 2 1 9 0 59,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
G3 H3 E4 F4,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 15 | 0 5 7 2 1 1 0 16 | 0 5 7 2 1 1 0 17 | 0 5 7 2 1 1 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
J3 K3 L3 M3N3J2,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 26 | 0 5 7 2 1 1 0 27 | 0 5 7 2 1 1 0 28 | 0 5 7 2 1 1 0 29,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
O O O O,1.0,0.0025298459528897786,0 5 7 2 1 11 0 36 | 0 5 7 2 1 11 0 37 | 0 5 7 2 1 11 0 38 | 0 5 7 2 1 11 0 39,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D4 C8 C7 C6,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 38 | 0 5 7 2 1 9 0 39 | 0 5 7 2 1 9 0 40 | 0 5 7 2 1 9 0 41,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
K14 J14 H14 M13,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 40 | 0 5 7 2 1 5 0 41 | 0 5 7 2 1 5 0 42 | 0 5 7 2 1 5 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P4 P5 P6 P7,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 51 | 0 5 7 2 1 1 0 52 | 0 5 7 2 1 1 0 53 | 0 5 7 2 1 1 0 54,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS B21 B22,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 42 | 0 5 7 2 1 6 0 43 | 0 5 7 2 1 6 0 44 | 0 5 7 2 1 6 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
C15 B15 A15 D11,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 12 | 0 5 7 2 1 9 0 13 | 0 5 7 2 1 9 0 14 | 0 5 7 2 1 9 0 15,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
N1 P1 R1 M5,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 39 | 0 5 7 2 1 1 0 40 | 0 5 7 2 1 1 0 41 | 0 5 7 2 1 1 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
coreVDD coreVSS padVDD padVSS,0.756283742293,0.000843281984296593,0 5 7 2 1 6 0 49 | 0 5 7 2 1 6 0 50 | 0 5 7 2 1 6 0 51 | 0 5 7 2 1 6 0 52,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B12 B11 B10 B9,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 25 | 0 5 7 2 1 9 0 26 | 0 5 7 2 1 9 0 27 | 0 5 7 2 1 9 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R6 R7 P3 P4,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 48 | 0 5 7 2 1 1 0 49 | 0 5 7 2 1 1 0 50 | 0 5 7 2 1 1 0 51,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
Pad Number / Bonding,0.729230993857,0.0007260961419791477,0 5 7 2 0 0 0 0 | 0 5 7 2 0 0 0 1 | 0 5 7 2 0 0 0 2 | 0 5 7 2 0 0 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A6 A7 A8 A9,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 29 | 0 5 7 2 1 2 0 30 | 0 5 7 2 1 2 0 31 | 0 5 7 2 1 2 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS R8 R9,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 22 | 0 5 7 2 1 10 0 23 | 0 5 7 2 1 10 0 24 | 0 5 7 2 1 10 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D8 D7 D6 D5,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 33 | 0 5 7 2 1 9 0 34 | 0 5 7 2 1 9 0 35 | 0 5 7 2 1 9 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R26 R27 padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 52 | 0 5 7 2 1 10 0 53 | 0 5 7 2 1 10 0 54 | 0 5 7 2 1 10 0 55,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R1 R2 padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 13 | 0 5 7 2 1 10 0 14 | 0 5 7 2 1 10 0 15 | 0 5 7 2 1 10 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R11 padVDD padVSS R12,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 27 | 0 5 7 2 1 10 0 28 | 0 5 7 2 1 10 0 29 | 0 5 7 2 1 10 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R10 R11 padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 26 | 0 5 7 2 1 10 0 27 | 0 5 7 2 1 10 0 28 | 0 5 7 2 1 10 0 29,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
FracA FracL = FracB,0.125,0.00024203204732638258,0 5 6 8 14 0 1 0 16 | 0 5 6 8 14 0 1 0 17 | 0 5 6 8 14 0 1 0 18 | 0 5 6 8 14 0 1 0 19,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-6-2'
B3 B2 A8 A7,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 50 | 0 5 7 2 1 9 0 51 | 0 5 7 2 1 9 0 52 | 0 5 7 2 1 9 0 53,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B26 B27 B28 B29,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 53 | 0 5 7 2 1 6 0 54 | 0 5 7 2 1 6 0 55 | 0 5 7 2 1 6 0 56,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B27 B28 B29 coreVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 54 | 0 5 7 2 1 6 0 55 | 0 5 7 2 1 6 0 56 | 0 5 7 2 1 6 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
N6 N7 M8 M9,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 1 | 0 5 7 2 1 5 0 2 | 0 5 7 2 1 5 0 3 | 0 5 7 2 1 5 0 4,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B7 B8 B9 padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 20 | 0 5 7 2 1 6 0 21 | 0 5 7 2 1 6 0 22 | 0 5 7 2 1 6 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B10 B9 C12 C11,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 27 | 0 5 7 2 1 9 0 28 | 0 5 7 2 1 9 0 29 | 0 5 7 2 1 9 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
H14 M13 L13 K13,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 42 | 0 5 7 2 1 5 0 43 | 0 5 7 2 1 5 0 44 | 0 5 7 2 1 5 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A7 A8 A9 padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 30 | 0 5 7 2 1 2 0 31 | 0 5 7 2 1 2 0 32 | 0 5 7 2 1 2 0 33,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
E1 F1 G1 H1,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 3 | 0 5 7 2 1 1 0 4 | 0 5 7 2 1 1 0 5 | 0 5 7 2 1 1 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R19 coreVDD coreVSS padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 39 | 0 5 7 2 1 10 0 40 | 0 5 7 2 1 10 0 41 | 0 5 7 2 1 10 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
F12 E12 D12 G13,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 54 | 0 5 7 2 1 5 0 55 | 0 5 7 2 1 5 0 56 | 0 5 7 2 1 5 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B4 B3 B2 A8,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 49 | 0 5 7 2 1 9 0 50 | 0 5 7 2 1 9 0 51 | 0 5 7 2 1 9 0 52,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS A18 A19,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 45 | 0 5 7 2 1 2 0 46 | 0 5 7 2 1 2 0 47 | 0 5 7 2 1 2 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
N9 N10 N11 N12,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 10 | 0 5 7 2 1 5 0 11 | 0 5 7 2 1 5 0 12 | 0 5 7 2 1 5 0 13,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS B26 B27,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 51 | 0 5 7 2 1 6 0 52 | 0 5 7 2 1 6 0 53 | 0 5 7 2 1 6 0 54,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A24 A25 padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 55 | 0 5 7 2 1 2 0 56 | 0 5 7 2 1 2 0 57 | 0 5 7 2 1 2 0 58,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P14 R8 R9 R10,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 21 | 0 5 7 2 1 5 0 22 | 0 5 7 2 1 5 0 23 | 0 5 7 2 1 5 0 24,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R13 R14 R15 P15,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 27 | 0 5 7 2 1 5 0 28 | 0 5 7 2 1 5 0 29 | 0 5 7 2 1 5 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R1 M5 M6 M7R2,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 41 | 0 5 7 2 1 1 0 42 | 0 5 7 2 1 1 0 43 | 0 5 7 2 1 1 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
J14 H14 M13 L13,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 41 | 0 5 7 2 1 5 0 42 | 0 5 7 2 1 5 0 43 | 0 5 7 2 1 5 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P10 P11 P12 P13,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 17 | 0 5 7 2 1 5 0 18 | 0 5 7 2 1 5 0 19 | 0 5 7 2 1 5 0 20,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
Absolute Value SignZ =,0.125,0.00024203204732638258,0 5 6 5 17 0 0 | 0 5 6 5 17 0 1 | 0 5 6 5 17 0 2 | 0 5 6 5 17 0 3,TaggedPDF-doc Part Sect Sect P statement word,'4-6-2'
P8 P9 P10 P11,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 15 | 0 5 7 2 1 5 0 16 | 0 5 7 2 1 5 0 17 | 0 5 7 2 1 5 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R22 R23 padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 46 | 0 5 7 2 1 10 0 47 | 0 5 7 2 1 10 0 48 | 0 5 7 2 1 10 0 49,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P2 J1 K1 L1,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 34 | 0 5 7 2 1 1 0 35 | 0 5 7 2 1 1 0 36 | 0 5 7 2 1 1 0 37,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B5 padVDD padVSS B6,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 16 | 0 5 7 2 1 6 0 17 | 0 5 7 2 1 6 0 18 | 0 5 7 2 1 6 0 19,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
ExpA ExpB ExpZ =,0.125,0.00024203204732638258,0 5 6 9 17 0 0 1 0 4 | 0 5 6 9 17 0 0 1 0 5 | 0 5 6 9 17 0 0 1 0 6 | 0 5 6 9 17 0 0 1 0 7,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-2'
B13 B12 B11 B10,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 24 | 0 5 7 2 1 9 0 25 | 0 5 7 2 1 9 0 26 | 0 5 7 2 1 9 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
L15 K15 J15 H15,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 33 | 0 5 7 2 1 5 0 34 | 0 5 7 2 1 5 0 35 | 0 5 7 2 1 5 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A31 B0 B1 padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 6 | 0 5 7 2 1 6 0 7 | 0 5 7 2 1 6 0 8 | 0 5 7 2 1 6 0 9,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D14 C14 B14 G15,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 5 | 0 5 7 2 1 9 0 6 | 0 5 7 2 1 9 0 7 | 0 5 7 2 1 9 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D5 E8 D4 C8,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 36 | 0 5 7 2 1 9 0 37 | 0 5 7 2 1 9 0 38 | 0 5 7 2 1 9 0 39,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
C2 D2 E2 F2,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 7 | 0 5 7 2 1 1 0 8 | 0 5 7 2 1 1 0 9 | 0 5 7 2 1 1 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A17 padVDD padVSS A18,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 44 | 0 5 7 2 1 2 0 45 | 0 5 7 2 1 2 0 46 | 0 5 7 2 1 2 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
F14 E14 D14 C14,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 3 | 0 5 7 2 1 9 0 4 | 0 5 7 2 1 9 0 5 | 0 5 7 2 1 9 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
H5 J4 K4 L4,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 21 | 0 5 7 2 1 1 0 22 | 0 5 7 2 1 1 0 23 | 0 5 7 2 1 1 0 24,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
G1 H1 C2 D2,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 5 | 0 5 7 2 1 1 0 6 | 0 5 7 2 1 1 0 7 | 0 5 7 2 1 1 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P1 R1 M5 M6,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 40 | 0 5 7 2 1 1 0 41 | 0 5 7 2 1 1 0 42 | 0 5 7 2 1 1 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
sel1 A0 A1 padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 14 | 0 5 7 2 1 2 0 15 | 0 5 7 2 1 2 0 16 | 0 5 7 2 1 2 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
sel0 sel1 A0 A1,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 13 | 0 5 7 2 1 2 0 14 | 0 5 7 2 1 2 0 15 | 0 5 7 2 1 2 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS R3 R4,0.511249878327,0.000281093994765531,0 5 7 2 1 10 0 15 | 0 5 7 2 1 10 0 16 | 0 5 7 2 1 10 0 17 | 0 5 7 2 1 10 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
J4 K4 L4 M4,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 22 | 0 5 7 2 1 1 0 23 | 0 5 7 2 1 1 0 24 | 0 5 7 2 1 1 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
N7 M8 M9 M10,0.511249878327,0.000281093994765531,0 5 7 2 1 5 0 2 | 0 5 7 2 1 5 0 3 | 0 5 7 2 1 5 0 4 | 0 5 7 2 1 5 0 5,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B0 B1 padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 7 | 0 5 7 2 1 6 0 8 | 0 5 7 2 1 6 0 9 | 0 5 7 2 1 6 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS B10 B11,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 23 | 0 5 7 2 1 6 0 24 | 0 5 7 2 1 6 0 25 | 0 5 7 2 1 6 0 26,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R5 R6 R7 P3,0.511249878327,0.000281093994765531,0 5 7 2 1 1 0 47 | 0 5 7 2 1 1 0 48 | 0 5 7 2 1 1 0 49 | 0 5 7 2 1 1 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A9 B13 B12 B11,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 23 | 0 5 7 2 1 9 0 24 | 0 5 7 2 1 9 0 25 | 0 5 7 2 1 9 0 26,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B14 G15 F15 E15,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 7 | 0 5 7 2 1 9 0 8 | 0 5 7 2 1 9 0 9 | 0 5 7 2 1 9 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D11 D10 D9 A14,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 15 | 0 5 7 2 1 9 0 16 | 0 5 7 2 1 9 0 17 | 0 5 7 2 1 9 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
C12 C11 C10 C9,0.511249878327,0.000281093994765531,0 5 7 2 1 9 0 29 | 0 5 7 2 1 9 0 30 | 0 5 7 2 1 9 0 31 | 0 5 7 2 1 9 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A20 A21 padVDD padVSS,0.511249878327,0.000281093994765531,0 5 7 2 1 2 0 49 | 0 5 7 2 1 2 0 50 | 0 5 7 2 1 2 0 51 | 0 5 7 2 1 2 0 52,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B18 B19 B20 padVDD,0.511249878327,0.000281093994765531,0 5 7 2 1 6 0 39 | 0 5 7 2 1 6 0 40 | 0 5 7 2 1 6 0 41 | 0 5 7 2 1 6 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
